key	value
1287	New Kids on the Block
1288	Todd Rundgren
1289	Warrant
1291	Anita Baker
1292	Chicago
1294	ZZ Top
1295	Fantastic Plastic Machine
34064	Wayne Smith
1297	Sheena Easton
1298	MC Hammer
1299	Jon Secada
1300	White Town
1301	Icehouse
1303	The Alarm
66840	Tripswitch
1305	Big Country
165146	Dead Boys
361755	Memphis May Fire
1309	Cutting Crew
1310	Taylor Dayne
1311	Stevie Nicks
1312	Samantha Fox
34081	Lightning Bolt
1314	Gary Numan
1315	Dan Hartman
13927716	Jake Bugg
1318	Katrina and the Waves
1319	Patti LaBelle
1320	Loverboy
1321	Sérgio Mendes & Brasil '66
1322	Modern English
1323	Aaron Neville
1325	Quiet Riot
1326	Sister Sledge
329007	Lemuria
1330	The Weather Girls
1331	Paul Young
1332	Gino Vannelli
1333	Band Aid
1335	Boyzone
1336	A Flock of Seagulls
1337	Go West
1338	George Harrison
1339	John Fogerty
322442	Black Kids
1342	Orchestral Manoeuvres in the Dark
1343	UNKLE
99648	Big Business
1345	The Outfield
1346	Twisted Sister
13927748	St. Lucia
1351	Blessid Union Of Souls
1352	R. Kelly
1357	Royal Crown Revue
230734	Decyfer Down
1360	Cirque du Soleil
1361	Belle and Sebastian
1362	Neil Diamond
1364	Autechre
1365	Sash!
1368	Anouk
1370	Alpha & Omega
1371	Fettes Brot
1372	Lisa Loeb
1373	Marc Cohn
1374	Lara Fabian
1375	Robbie Williams & Nicole Kidman
1377	Fugazi
1378	Charles Mingus
1379	TLC
165220	Hinder
1382	Download
13960554	Collapse Under the Empire
1388	Chantal Kreviazuk
1389	Don McLean
1391	Plumb
1392	Barry Adamson
1394	B-Tribe
1399	Nico & Vinz
1402	Ennio Morricone
1403	Enrico Caruso
230781	Eric Church
1406	Hugh Masekela
25003391	Camille Saint-Saëns
1408	Lunachicks
1410	Porno For Pyros
1411	Rickie Lee Jones
1415	Hieroglyphics
1416	Good Charlotte
1417	Morrissey
361866	The Rural Alberta Advantage
1419	Gob
132493	Faderhead
1422	Nelly
132496	BodyRockers
1425	Neil Finn
1429	Hepcat
99738	The King Khan & BBQ Show
198041	Focus
1434	Sandra
1435	Steve Roach
1436	Argent
1437	Average White Band
1438	Devil Doll
1439	Big Mountain
1440	Blue Swede
230819	The Puppini Sisters
13796772	Marcus Foster
1446	Swans
1447	Derek and the Dominos
13796777	Daughter
1450	Samantha Mumba
1451	Mýa
263596	Bromheads Jacket
427437	De Staat
1455	Enrique Iglesias
1456	Chico Buarque
1457	The Slackers
1458	Lacrimosa
24577459	Dmitri Shostakovich
13993400	Foxygen
1467	Ini Kamoze
1468	Inner Circle
1469	Janis Joplin
1470	Kula Shaker
1471	Shriekback
1474	Fehlfarben
1477	DJ Cam
1479	Moonspell
1481	Biosphere
1484	Mr. Bungle
1486	Yann Tiersen
296399	Pierce the Veil
1489	Cesária Évora
1490	Joan Armatrading
1495	Lit
1500	Merzbow
1503	Redman
1504	Common
1506	Bob James
34275	Imogen Heap
1508	Nazareth
11174	Arabesque
1510	Tom Lehrer
165354	Lil' Scrappy
12715500	French Montana
1517	Luciano Pavarotti
1518	Keith Jarrett
1519	Natalie Cole
1522	Sonic Youth
1524	Giuseppe Verdi
263674	Rex Mundi
13960699	Divine Fits
230908	Basshunter
1534	Electronic
1536	Godflesh
1537	Jean Michel Jarre
1538	Frank Black
165382	Andy Stott
1545	Lilys
99851	The Boxer Rebellion
198160	Evans Blue
525844	Lena
34334	The Chills
24477957	Sir Simon Rattle
126223	Pagoda
34341	Lisa Miskovsky
1574	Little Richard
1575	Django Reinhardt
1576	Gene Autry
1577	Kim Fowley
16647	The Bluetones
13796909	Florence + the Machine
1587	The Coup
1594	Harry James
1595	Charlie Barnet
7691	Michael Crawford
196876	Black Lips
1614	Stellamara
67154	The Story So Far
22115	Kaskade & Skrillex
1145	Diamond Rio
1626	Jimmy Reed
1628	Woody Guthrie
1629	Ray Charles
1630	Billie Holiday
1631	Sarah Vaughan
1632	Fats Domino
1633	John Cage
34402	Darkstar
1635	Lightnin' Hopkins
1638	Anita O'Day
296551	White Rabbits
196882	Dorian Concept
67184	BarlowGirl
13895281	T. Mills
460403	Civil Twilight
1653	Judy Garland
459028	Om Unit
1660	Champion Jack Dupree
1661	Memphis Slim
491797	Bury Tomorrow
1665	Eartha Kitt
1666	Art Tatum
1667	Gerry Mulligan
13895302	Live
1671	Dizzy Gillespie
1673	Joe Williams
1674	Lionel Hampton
279	Crazy Town
1681	Les Baxter
99987	Evol Intent
67226	Demons & Wizards
